observed_on,url,Prey Y/N,prey_desc,latitude,longitude,notes,observer
9/8/2022,https://www.inaturalist.org/observations/134200616,N,,46.46825,-83.6481,,JW
9/8/2022,https://www.inaturalist.org/observations/134257262,N,,51.24936,-115.953,,JW
9/8/2022,https://www.inaturalist.org/observations/134388629,N,,57.03496,-135.316,,JW
9/8/2022,https://www.inaturalist.org/observations/134482608,N,,43.26591,-73.0457,,JW
9/8/2022,https://www.inaturalist.org/observations/141281317,N,,54.52493,-115.476,,Naumann
9/9/2022,https://www.inaturalist.org/observations/134343489,N,,45.37098,-75.7971,,JW
9/9/2022,https://www.inaturalist.org/observations/134351306,N,,44.25615,-76.6031,,JW
9/9/2022,https://www.inaturalist.org/observations/134472478,N,,45.37061,-75.7961,,JW
9/9/2022,https://www.inaturalist.org/observations/135385523,N,,43.40682,-80.3601,,JW
9/9/2022,https://www.inaturalist.org/observations/145312695,N,,47.03264,-117.295,,Naumann
9/10/2022,https://www.inaturalist.org/observations/134459828,N,,41.12316,-73.9125,,JW
9/10/2022,https://www.inaturalist.org/observations/134489302,N,,48.44917,-68.5192,,JW
9/10/2022,https://www.inaturalist.org/observations/134492051,N,,51.65294,-124.405,,JW
9/10/2022,https://www.inaturalist.org/observations/134497819,N,,43.29506,-79.8758,,JW
9/10/2022,https://www.inaturalist.org/observations/134516873,N,,43.60541,-116.061,,JW
9/10/2022,https://www.inaturalist.org/observations/134532803,N,,43.78128,-79.3714,,JW
9/10/2022,https://www.inaturalist.org/observations/134537454,N,,42.9476,-109.635,,JW
9/10/2022,https://www.inaturalist.org/observations/134538912,N,,49.74445,-118.935,,JW
9/10/2022,https://www.inaturalist.org/observations/134569808,N,,43.12072,-81.3274,,JW
9/10/2022,https://www.inaturalist.org/observations/135325943,N,,53.91403,-125.577,,JW
9/10/2022,https://www.inaturalist.org/observations/156515308,n,,46.84696,-92.0315,,WJG
9/11/2022,https://www.inaturalist.org/observations/134688008,N,,53.4871,-113.562,,JW
9/11/2022,https://www.inaturalist.org/observations/135048094,N,,48.81344,-123.982,COOL!  HAWK VS BLUEJAY,JW
9/11/2022,https://www.inaturalist.org/observations/135659294,N,,45.97952,-60.2248,,JW
9/11/2022,https://www.inaturalist.org/observations/134949885,NA,,33.24582,-117.274,COOPERS HAWK,JW
9/12/2022,https://www.inaturalist.org/observations/134847976,N,,53.49784,-113.561,,JW
9/12/2022,https://www.inaturalist.org/observations/134882635,N,,41.18523,-73.8884,,JW
9/12/2022,https://www.inaturalist.org/observations/135198823,N,,45.69838,-62.9159,,JW
9/12/2022,https://www.inaturalist.org/observations/135330439,N,,52.11954,-122.123,,JW
9/13/2022,https://www.inaturalist.org/observations/134853435,N,,45.01272,-78.284,,JW
9/13/2022,https://www.inaturalist.org/observations/134897275,N,,44.13607,-79.3083,,JW
9/13/2022,https://www.inaturalist.org/observations/134903326,N,,44.56959,-92.5254,,JW
9/13/2022,https://www.inaturalist.org/observations/135474373,N,,51.41959,-122.279,,JW
9/13/2022,https://www.inaturalist.org/observations/144439455,N,,45.48148,-65.7304,,Naumann
9/13/2022,https://www.inaturalist.org/observations/151880943,n,,47.93864,-69.5146,,WJG
9/14/2022,https://www.inaturalist.org/observations/135011850,N,,39.31585,-76.8784,,JW
9/14/2022,https://www.inaturalist.org/observations/135020723,N,,53.47961,-113.555,,JW
9/14/2022,https://www.inaturalist.org/observations/135034196,N,,51.13129,-114.152,,JW
9/14/2022,https://www.inaturalist.org/observations/135052948,N,,40.78122,-73.9665,,JW
9/14/2022,https://www.inaturalist.org/observations/135061887,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135061893,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135068106,N,,48.44022,-68.5395,,JW
9/14/2022,https://www.inaturalist.org/observations/135074154,N,,43.67791,-79.4201,,JW
9/14/2022,https://www.inaturalist.org/observations/135074155,N,,43.67791,-79.4201,,JW
9/14/2022,https://www.inaturalist.org/observations/135099690,N,,46.0635,-83.9473,,JW
9/14/2022,https://www.inaturalist.org/observations/135321262,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321264,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321270,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321272,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321275,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321280,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321282,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321285,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321289,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321293,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/135321297,N,,42.86332,-71.8793,,JW
9/14/2022,https://www.inaturalist.org/observations/144439456,N,,45.48112,-65.73,,Naumann
9/14/2022,https://www.inaturalist.org/observations/135048456,NA,,40.67818,-73.9442,COHA,JW
9/15/2022,https://www.inaturalist.org/observations/135108792,N,,45.45028,-73.8735,,JW
9/15/2022,https://www.inaturalist.org/observations/135114758,N,,40.61601,-73.8301,,JW
9/15/2022,https://www.inaturalist.org/observations/135254909,N,,48.87463,-118.605,DEAD,JW
9/15/2022,https://www.inaturalist.org/observations/135281282,N,,39.797,-75.6617,,JW
9/15/2022,https://www.inaturalist.org/observations/135385532,N,,43.40682,-80.3601,COOL,JW
9/15/2022,https://www.inaturalist.org/observations/135564462,N,,41.24886,-72.9035,,JW
9/15/2022,https://www.inaturalist.org/observations/135565729,N,,41.24886,-72.9035,,JW
9/15/2022,https://www.inaturalist.org/observations/135567611,N,,41.24886,-72.9035,,JW
9/15/2022,https://www.inaturalist.org/observations/135624987,N,,37.84485,-110.398,,JW
9/15/2022,https://www.inaturalist.org/observations/135853200,N,,41.24886,-72.9035,,JW
9/15/2022,https://www.inaturalist.org/observations/135970548,N,,39.41174,-76.814,,JW
9/15/2022,https://www.inaturalist.org/observations/135980854,N,,41.24886,-72.9035,,JW
9/15/2022,https://www.inaturalist.org/observations/151223345,n,,39.44972,-76.0088,,WJG
9/15/2022,https://www.inaturalist.org/observations/163546258,n,,-25.5972,-54.5786,,WJG
9/16/2022,https://www.inaturalist.org/observations/135442959,Y,avian,49.49737,-115.766,,JW
9/16/2022,https://www.inaturalist.org/observations/135247294,N,,43.65183,-72.4267,,JW
9/16/2022,https://www.inaturalist.org/observations/135300865,N,,40.31971,-75.193,,JW
9/16/2022,https://www.inaturalist.org/observations/135308040,N,,45.53113,-75.8665,,JW
9/16/2022,https://www.inaturalist.org/observations/135335887,N,,47.41582,-117.529,,JW
9/16/2022,https://www.inaturalist.org/observations/135378063,N,,38.90815,-76.9741,,JW
9/16/2022,https://www.inaturalist.org/observations/135407190,N,,43.18603,-80.6575,,JW
9/16/2022,https://www.inaturalist.org/observations/135407192,N,,43.18608,-80.6595,,JW
9/16/2022,https://www.inaturalist.org/observations/135572162,N,,41.09644,-123.473,,JW
9/16/2022,https://www.inaturalist.org/observations/135745240,N,,40.13744,-75.0757,,JW
9/16/2022,https://www.inaturalist.org/observations/135866044,N,,45.62804,-73.7972,,JW
9/16/2022,https://www.inaturalist.org/observations/136315696,N,,51.67221,-114.589,,JW
9/16/2022,https://www.inaturalist.org/observations/145853080,N,,51.07129,-115.351,,JW
9/17/2022,https://www.inaturalist.org/observations/135350703,N,,47.40493,-53.0594,,JW
9/17/2022,https://www.inaturalist.org/observations/135389304,N,,44.47953,-77.303,,JW
9/17/2022,https://www.inaturalist.org/observations/135400066,N,,50.14221,-101.663,DEAD?,JW
9/17/2022,https://www.inaturalist.org/observations/135406916,N,,43.02606,-81.2468,,JW
9/17/2022,https://www.inaturalist.org/observations/135407034,N,,44.16464,-66.1833,,JW
9/17/2022,https://www.inaturalist.org/observations/135411982,N,,48.81555,-88.5512,,JW
9/17/2022,https://www.inaturalist.org/observations/135414191,N,,42.03328,-83.0454,,JW
9/17/2022,https://www.inaturalist.org/observations/135418767,N,,42.0329,-83.0451,,JW
9/17/2022,https://www.inaturalist.org/observations/135419166,N,,42.03327,-83.0455,,JW
9/17/2022,https://www.inaturalist.org/observations/135443449,N,,49.48287,-123.635,,JW
9/17/2022,https://www.inaturalist.org/observations/135443461,N,,49.48287,-123.635,,JW
9/17/2022,https://www.inaturalist.org/observations/135443462,N,,49.48287,-123.635,,JW
9/17/2022,https://www.inaturalist.org/observations/135452767,N,,42.62465,-71.6051,,JW
9/17/2022,https://www.inaturalist.org/observations/135459796,N,,45.16359,-66.1903,,JW
9/17/2022,https://www.inaturalist.org/observations/135462650,N,,49.08055,-122.922,,JW
9/17/2022,https://www.inaturalist.org/observations/135476271,N,,44.95834,-118.234,,JW
9/17/2022,https://www.inaturalist.org/observations/135715727,N,,48.37231,-69.4074,,JW
9/17/2022,https://www.inaturalist.org/observations/135724162,N,,42.03335,-83.0455,,JW
9/17/2022,https://www.inaturalist.org/observations/135978312,N,,36.42735,-112.403,,JW
9/17/2022,https://www.inaturalist.org/observations/136504709,N,,44.65381,-63.4191,,JW
9/17/2022,https://www.inaturalist.org/observations/137091721,N,,43.63029,-79.3274,,JW
9/17/2022,https://www.inaturalist.org/observations/137691062,N,,43.14368,-122.15,,JW
9/18/2022,https://www.inaturalist.org/observations/135555118,N,,49.28146,-122.722,,JW
9/18/2022,https://www.inaturalist.org/observations/135596280,N,,44.08254,-77.9331,DEAD,JW
9/18/2022,https://www.inaturalist.org/observations/135605582,N,,50.55746,-116.06,,JW
9/18/2022,https://www.inaturalist.org/observations/135651921,N,,42.8981,-115.862,,JW
9/18/2022,https://www.inaturalist.org/observations/135868423,N,,43.59144,-79.5133,,JW
9/18/2022,https://www.inaturalist.org/observations/135967760,N,,41.97936,-88.2567,,JW
9/18/2022,https://www.inaturalist.org/observations/136111015,N,,41.70849,-74.2259,,JW
9/18/2022,https://www.inaturalist.org/observations/137531289,N,,41.78228,-93.7418,,JW
9/18/2022,https://www.inaturalist.org/observations/137816398,N,,43.62574,-79.3322,,JW
9/19/2022,https://www.inaturalist.org/observations/135661371,N,,44.16464,-66.1833,,JW
9/19/2022,https://www.inaturalist.org/observations/135674294,N,,36.43922,-115.359,,JW
9/19/2022,https://www.inaturalist.org/observations/135699401,N,,43.02736,-81.2415,,JW
9/19/2022,https://www.inaturalist.org/observations/135759298,N,,37.18712,-121.547,,JW
9/19/2022,https://www.inaturalist.org/observations/135774278,N,,46.07807,-83.9097,,JW
9/19/2022,https://www.inaturalist.org/observations/135837541,N,,46.80047,-121.741,,JW
9/19/2022,https://www.inaturalist.org/observations/136216592,N,,43.49281,-80.1844,,JW
9/19/2022,https://www.inaturalist.org/observations/135819699,NA,,33.74367,-117.813,COOPERS HAWK,JW
9/20/2022,https://www.inaturalist.org/observations/135782167,N,,44.2053,-69.2298,,JW
9/20/2022,https://www.inaturalist.org/observations/135823778,N,,-23.5855,-46.6611,,JW
9/20/2022,https://www.inaturalist.org/observations/135838625,N,,45.84006,-84.7553,,JW
9/20/2022,https://www.inaturalist.org/observations/135858156,N,,49.5719,-119.624,,JW
9/20/2022,https://www.inaturalist.org/observations/135906988,N,,44.32333,-72.5763,,JW
9/20/2022,https://www.inaturalist.org/observations/137278029,N,,39.7041,-78.8301,,JW
9/20/2022,https://www.inaturalist.org/observations/137579086,N,,40.57146,-77.8266,,JW
9/20/2022,https://www.inaturalist.org/observations/137579207,N,,40.57151,-77.8266,,JW
9/20/2022,https://www.inaturalist.org/observations/137991112,N,,41.22455,-103.814,,JW
9/20/2022,https://www.inaturalist.org/observations/154343150,n,,40.42561,-114.272,banded; in hand,WJG
9/21/2022,https://www.inaturalist.org/observations/135913213,N,,44.50684,-77.0909,,JW
9/21/2022,https://www.inaturalist.org/observations/135973365,N,,45.53113,-75.8665,,JW
9/21/2022,https://www.inaturalist.org/observations/135978758,N,,42.86332,-71.8793,,JW
9/21/2022,https://www.inaturalist.org/observations/135978800,N,,42.86332,-71.8793,,JW
9/21/2022,https://www.inaturalist.org/observations/135978806,N,,42.86332,-71.8793,,JW
9/21/2022,https://www.inaturalist.org/observations/135978807,N,,42.86332,-71.8793,,JW
9/21/2022,https://www.inaturalist.org/observations/136000521,N,,45.69148,-121.913,,JW
9/21/2022,https://www.inaturalist.org/observations/136224262,N,,46.84696,-92.0315,,JW
9/21/2022,https://www.inaturalist.org/observations/136380943,N,,47.12553,-120.482,,JW
9/21/2022,https://www.inaturalist.org/observations/139805797,N,,46.84691,-92.0316,,Naumann
9/21/2022,https://www.inaturalist.org/observations/145312945,N,,47.03282,-117.296,,Naumann
9/21/2022,https://www.inaturalist.org/observations/135955047,NA,,37.75622,-122.255,COOPERS AWK,JW
9/22/2022,https://www.inaturalist.org/observations/136034737,N,,42.03315,-83.0455,,JW
9/22/2022,https://www.inaturalist.org/observations/136045124,N,,42.03221,-83.0404,,JW
9/22/2022,https://www.inaturalist.org/observations/136081269,N,,51.03653,-114.09,SSP VELOX,JW
9/22/2022,https://www.inaturalist.org/observations/136084765,N,,47.38837,-91.2038,,JW
9/22/2022,https://www.inaturalist.org/observations/136100134,N,,45.53623,-73.8261,,JW
9/22/2022,https://www.inaturalist.org/observations/136100812,N,,45.53623,-73.8261,,JW
9/22/2022,https://www.inaturalist.org/observations/136111069,N,,51.24753,-111.207,,JW
9/22/2022,https://www.inaturalist.org/observations/136411575,N,,46.06553,-83.9446,,JW
9/22/2022,https://www.inaturalist.org/observations/136630532,N,,44.37785,-78.7656,,JW
9/22/2022,https://www.inaturalist.org/observations/142600547,N,,-23.758,-46.4692,,Naumann
9/22/2022,https://www.inaturalist.org/observations/162598406,n,,-34.2151,-55.7428,,WJG
9/23/2022,https://www.inaturalist.org/observations/136207361,N,,40.78701,-74.7293,,JW
9/23/2022,https://www.inaturalist.org/observations/136213830,N,,36.89383,-88.1012,,JW
9/23/2022,https://www.inaturalist.org/observations/136225172,N,,19.34352,-96.4643,,JW
9/23/2022,https://www.inaturalist.org/observations/136239684,N,,45.01351,-117.932,,JW
9/23/2022,https://www.inaturalist.org/observations/136368192,N,,40.65344,-73.99,,JW
9/23/2022,https://www.inaturalist.org/observations/136391909,N,,40.74606,-73.8043,,JW
9/23/2022,https://www.inaturalist.org/observations/136408805,N,,43.30792,-70.5685,,JW
9/23/2022,https://www.inaturalist.org/observations/136522110,N,,44.11101,-77.4375,,JW
9/23/2022,https://www.inaturalist.org/observations/136756086,N,,40.12097,-75.2225,,JW
9/23/2022,https://www.inaturalist.org/observations/136764578,N,,43.86926,-78.7924,,JW
9/23/2022,https://www.inaturalist.org/observations/137236958,N,,48.01579,-120.088,,JW
9/23/2022,https://www.inaturalist.org/observations/137817771,N,,43.64637,-79.4656,,JW
9/23/2022,https://www.inaturalist.org/observations/137817775,N,,43.64637,-79.4656,,JW
9/23/2022,https://www.inaturalist.org/observations/136262147,NA,,45.51311,-73.8878,COOPERS HAWK,JW
9/24/2022,https://www.inaturalist.org/observations/136274852,N,,43.16289,-89.3869,DEAD,JW
9/24/2022,https://www.inaturalist.org/observations/136328984,N,,46.06297,-83.9461,,JW
9/24/2022,https://www.inaturalist.org/observations/136337935,N,,37.13739,-75.9649,,JW
9/24/2022,https://www.inaturalist.org/observations/136340269,N,,37.47371,-122.441,,JW
9/24/2022,https://www.inaturalist.org/observations/136355144,N,,43.60539,-116.061,,JW
9/24/2022,https://www.inaturalist.org/observations/136356307,N,,42.6042,-71.6168,,JW
9/24/2022,https://www.inaturalist.org/observations/136380753,N,,49.18022,-97.9391,,JW
9/24/2022,https://www.inaturalist.org/observations/136380754,N,,49.18022,-97.9391,,JW
9/24/2022,https://www.inaturalist.org/observations/136437671,N,,49.6229,-121.161,,JW
9/24/2022,https://www.inaturalist.org/observations/136442622,N,,43.28359,-80.4002,,JW
9/24/2022,https://www.inaturalist.org/observations/136531978,N,,37.69317,-111.378,,JW
9/24/2022,https://www.inaturalist.org/observations/136578610,N,,33.22695,-108.27,,JW
9/24/2022,https://www.inaturalist.org/observations/136627494,N,,40.98991,-73.906,,JW
9/24/2022,https://www.inaturalist.org/observations/136772865,N,,40.99317,-73.9065,,JW
9/24/2022,https://www.inaturalist.org/observations/136860787,N,,48.15788,-69.6649,,JW
9/24/2022,https://www.inaturalist.org/observations/137825055,N,,39.85307,-75.1939,,JW
9/24/2022,https://www.inaturalist.org/observations/147285228,N,,36.92668,-84.7215,,JW
9/25/2022,https://www.inaturalist.org/observations/136455475,N,,44.10107,-121.624,,JW
9/25/2022,https://www.inaturalist.org/observations/136460677,N,,42.29968,-71.0382,,JW
9/25/2022,https://www.inaturalist.org/observations/136476555,N,,44.25425,-73.124,,JW
9/25/2022,https://www.inaturalist.org/observations/136502087,N,,43.59481,-96.572,,JW
9/25/2022,https://www.inaturalist.org/observations/136512971,N,,48.24213,-68.5166,,JW
9/25/2022,https://www.inaturalist.org/observations/136513672,N,,42.59726,-71.622,,JW
9/25/2022,https://www.inaturalist.org/observations/136528853,N,,37.78685,-122.472,,JW
9/25/2022,https://www.inaturalist.org/observations/136532020,N,,14.63758,-90.6201,SSP CHIONOGASTER,JW
9/25/2022,https://www.inaturalist.org/observations/136540208,N,,32.57918,-110.654,,JW
9/25/2022,https://www.inaturalist.org/observations/136605483,N,,44.63118,-93.3087,,JW
9/25/2022,https://www.inaturalist.org/observations/136615434,N,,46.318,-118.763,,JW
9/25/2022,https://www.inaturalist.org/observations/136634959,N,,36.60101,-121.855,,JW
9/25/2022,https://www.inaturalist.org/observations/136751783,N,,45.20615,-94.0608,,JW
9/25/2022,https://www.inaturalist.org/observations/166848065,n,,37.82808,-122.499,,WJG
9/26/2022,https://www.inaturalist.org/observations/136615823,N,,43.18697,-80.6597,,JW
9/26/2022,https://www.inaturalist.org/observations/136618163,N,,40.45733,-75.2369,,JW
9/26/2022,https://www.inaturalist.org/observations/136635791,N,,47.38245,-91.1975,,JW
9/26/2022,https://www.inaturalist.org/observations/136644676,N,,19.00391,-98.2051,,JW
9/26/2022,https://www.inaturalist.org/observations/136648042,N,,30.38225,-89.6178,,JW
9/26/2022,https://www.inaturalist.org/observations/136654129,N,,45.26255,-121.593,,JW
9/26/2022,https://www.inaturalist.org/observations/136743939,N,,38.15071,-121.292,,JW
9/26/2022,https://www.inaturalist.org/observations/136748387,N,,37.82759,-122.5,,JW
9/26/2022,https://www.inaturalist.org/observations/136756139,N,,39.08218,-77.4072,,JW
9/26/2022,https://www.inaturalist.org/observations/136855762,N,,39.61174,-75.6584,,JW
9/26/2022,https://www.inaturalist.org/observations/137480847,N,,53.49669,-113.56,,JW
9/26/2022,https://www.inaturalist.org/observations/136610564,NA,,43.11659,-76.17,COOPERS HAWK,JW
9/27/2022,https://www.inaturalist.org/observations/136738396,N,,45.88277,-64.3484,,JW
9/27/2022,https://www.inaturalist.org/observations/136740462,N,,40.64918,-73.9943,,JW
9/27/2022,https://www.inaturalist.org/observations/136793448,N,,41.91468,-82.5106,,JW
9/27/2022,https://www.inaturalist.org/observations/136793454,N,,41.93239,-82.5129,,JW
9/27/2022,https://www.inaturalist.org/observations/136815755,N,,39.02394,-77.0377,,JW
9/27/2022,https://www.inaturalist.org/observations/136845575,N,,33.06076,-96.9617,,JW
9/27/2022,https://www.inaturalist.org/observations/137031193,N,,42.80208,-80.9448,,JW
9/27/2022,https://www.inaturalist.org/observations/137385449,N,,49.05798,-114.163,,JW
9/27/2022,https://www.inaturalist.org/observations/137441834,N,,39.58211,-78.8987,,JW
9/27/2022,https://www.inaturalist.org/observations/139218416,N,,40.8087,-81.4591,,Naumann
9/27/2022,https://www.inaturalist.org/observations/139960732,N,,44.98572,-77.6349,,Naumann
9/27/2022,https://www.inaturalist.org/observations/140893577,N,,45.2435,-72.4548,,Naumann
9/28/2022,https://www.inaturalist.org/observations/136845685,N,,41.95564,-72.3013,,JW
9/28/2022,https://www.inaturalist.org/observations/136847643,N,,37.24795,-121.936,,JW
9/28/2022,https://www.inaturalist.org/observations/136857518,N,,42.86332,-71.8793,,JW
9/28/2022,https://www.inaturalist.org/observations/136857522,N,,42.86332,-71.8793,,JW
9/28/2022,https://www.inaturalist.org/observations/136857524,N,,42.86332,-71.8793,,JW
9/28/2022,https://www.inaturalist.org/observations/136864885,N,,39.02618,-77.0385,,JW
9/28/2022,https://www.inaturalist.org/observations/136871089,N,,43.71815,-65.0393,,JW
9/28/2022,https://www.inaturalist.org/observations/136947018,N,,42.86332,-71.8793,,JW
9/28/2022,https://www.inaturalist.org/observations/136947029,N,,42.86332,-71.8793,,JW
9/28/2022,https://www.inaturalist.org/observations/136947035,N,,42.86332,-71.8793,,JW
9/28/2022,https://www.inaturalist.org/observations/136947039,N,,42.86332,-71.8793,,JW
9/28/2022,https://www.inaturalist.org/observations/137385472,N,,49.02318,-114.188,,JW
9/28/2022,https://www.inaturalist.org/observations/137441386,N,,60.23195,-132.917,,JW
9/28/2022,https://www.inaturalist.org/observations/138219170,N,,37.24357,-108.458,,JW
9/28/2022,https://www.inaturalist.org/observations/138324787,N,,42.03821,-82.5111,,JW
9/28/2022,https://www.inaturalist.org/observations/138324790,N,,42.03821,-82.5111,,JW
9/29/2022,https://www.inaturalist.org/observations/136908403,N,,44.20068,-77.3339,,JW
9/29/2022,https://www.inaturalist.org/observations/136933296,N,,36.43909,-115.36,,JW
9/29/2022,https://www.inaturalist.org/observations/136936868,N,,39.98449,-75.4865,,JW
9/29/2022,https://www.inaturalist.org/observations/136949548,N,,40.6187,-73.8363,,JW
9/29/2022,https://www.inaturalist.org/observations/136954876,N,,42.07794,-91.7703,,JW
9/29/2022,https://www.inaturalist.org/observations/136956803,N,,40.28908,-74.5121,DEAD,JW
9/29/2022,https://www.inaturalist.org/observations/136971736,N,,46.84694,-92.0316,,JW
9/29/2022,https://www.inaturalist.org/observations/136982798,N,,37.8275,-122.5,,JW
9/29/2022,https://www.inaturalist.org/observations/136992511,N,,42.74482,-70.7952,,JW
9/29/2022,https://www.inaturalist.org/observations/137077060,N,,39.02626,-77.0387,,JW
9/29/2022,https://www.inaturalist.org/observations/137077082,N,,39.02382,-77.0377,,JW
9/29/2022,https://www.inaturalist.org/observations/137081576,N,,48.93641,-101.408,,JW
9/29/2022,https://www.inaturalist.org/observations/137186124,N,,39.01572,-77.4108,,JW
9/29/2022,https://www.inaturalist.org/observations/137296581,N,,37.82811,-122.49,,JW
9/29/2022,https://www.inaturalist.org/observations/137708334,N,,37.82894,-119.35,,JW
9/29/2022,https://www.inaturalist.org/observations/137967295,N,,44.61702,-66.711,,JW
9/29/2022,https://www.inaturalist.org/observations/138045413,N,,49.48287,-123.635,,JW
9/29/2022,https://www.inaturalist.org/observations/143834941,N,,40.42601,-114.271,,Naumann
9/29/2022,https://www.inaturalist.org/observations/136947747,NA,,40.6197,-73.835,MERLIN,JW
9/30/2022,https://www.inaturalist.org/observations/137022092,N,,45.47146,-73.934,,JW
9/30/2022,https://www.inaturalist.org/observations/137022259,N,,45.47146,-73.934,,JW
9/30/2022,https://www.inaturalist.org/observations/137029296,N,,43.59563,-72.9625,,JW
9/30/2022,https://www.inaturalist.org/observations/137044064,N,,43.59563,-72.9625,,JW
9/30/2022,https://www.inaturalist.org/observations/137058416,N,,39.02492,-77.0377,,JW
9/30/2022,https://www.inaturalist.org/observations/137060699,N,,43.28148,-79.905,,JW
9/30/2022,https://www.inaturalist.org/observations/137065389,N,,40.85544,-73.5984,,JW
9/30/2022,https://www.inaturalist.org/observations/137091823,N,,41.70737,-70.3074,,JW
9/30/2022,https://www.inaturalist.org/observations/137099922,N,,44.25425,-73.124,,JW
9/30/2022,https://www.inaturalist.org/observations/137101583,N,,43.56767,-116.134,,JW
9/30/2022,https://www.inaturalist.org/observations/137110001,N,,47.33367,-120.526,,JW
9/30/2022,https://www.inaturalist.org/observations/137186309,N,,39.01594,-77.4087,,JW
9/30/2022,https://www.inaturalist.org/observations/137210855,N,,45.65404,-62.5567,,JW
9/30/2022,https://www.inaturalist.org/observations/137557895,N,,19.34366,-96.4642,,JW
9/30/2022,https://www.inaturalist.org/observations/137825847,N,,19.34367,-96.4642,,JW
9/30/2022,https://www.inaturalist.org/observations/141463458,N,,36.19505,-115.486,,Naumann
9/30/2022,https://www.inaturalist.org/observations/144541934,N,,45.12697,-67.0952,,Naumann
9/30/2022,https://www.inaturalist.org/observations/144541935,N,,45.12684,-67.0946,,Naumann
9/30/2022,https://www.inaturalist.org/observations/144541940,N,,45.12666,-67.0946,,Naumann
9/30/2022,https://www.inaturalist.org/observations/144541941,N,,45.12691,-67.0944,,Naumann
9/30/2022,https://www.inaturalist.org/observations/163143434,n,,46.84701,-92.0314,,WJG
10/1/2022,https://www.inaturalist.org/observations/137168582,N,,42.30105,-83.6614,,JW
10/1/2022,https://www.inaturalist.org/observations/137191821,N,,46.4206,-80.949,,JW
10/1/2022,https://www.inaturalist.org/observations/137224722,N,,43.60543,-116.061,,JW
10/1/2022,https://www.inaturalist.org/observations/137224737,N,,43.6053,-116.063,,JW
10/1/2022,https://www.inaturalist.org/observations/137226148,N,,37.5223,-120.852,,JW
10/1/2022,https://www.inaturalist.org/observations/137228201,N,,30.14677,-89.8803,,JW
10/1/2022,https://www.inaturalist.org/observations/137257812,N,,32.8338,-96.7129,,JW
10/1/2022,https://www.inaturalist.org/observations/137846125,N,,29.88801,-100.991,,JW
10/1/2022,https://www.inaturalist.org/observations/138031169,N,,36.43852,-115.359,,JW
10/1/2022,https://www.inaturalist.org/observations/138339744,N,,44.41173,-123.321,,JW
10/1/2022,https://www.inaturalist.org/observations/139368407,N,,38.94914,-74.9223,,Naumann
10/1/2022,https://www.inaturalist.org/observations/143743546,N,,45.43092,-73.9385,,Naumann
10/1/2022,https://www.inaturalist.org/observations/151896038,n,,39.15375,-108.013,,WJG
10/2/2022,https://www.inaturalist.org/observations/137323814,N,,42.89923,-88.7338,,JW
10/2/2022,https://www.inaturalist.org/observations/137331573,N,,42.62586,-70.719,,JW
10/2/2022,https://www.inaturalist.org/observations/137351050,N,,37.91432,-121.949,,JW
10/2/2022,https://www.inaturalist.org/observations/137361864,N,,34.09351,-81.1318,,JW
10/2/2022,https://www.inaturalist.org/observations/137373356,N,,43.61566,-116.23,,JW
10/2/2022,https://www.inaturalist.org/observations/137419289,N,,37.26694,-122.405,,JW
10/2/2022,https://www.inaturalist.org/observations/137437519,N,,44.36706,-69.7812,,JW
10/2/2022,https://www.inaturalist.org/observations/137479554,N,,18.79498,-95.775,,JW
10/2/2022,https://www.inaturalist.org/observations/137488014,N,,37.78811,-122.47,,JW
10/2/2022,https://www.inaturalist.org/observations/137584764,N,,46.18052,-60.2866,,JW
10/2/2022,https://www.inaturalist.org/observations/138308834,N,,61.0715,-138.376,,JW
10/2/2022,https://www.inaturalist.org/observations/138573684,N,,37.77014,-122.476,,Naumann
10/2/2022,https://www.inaturalist.org/observations/144545468,N,,37.08158,-122.062,,Naumann
10/3/2022,https://www.inaturalist.org/observations/137422020,N,,37.58672,-77.713,,JW
10/3/2022,https://www.inaturalist.org/observations/137431581,N,,51.28917,-116.957,,JW
10/3/2022,https://www.inaturalist.org/observations/137434639,NA,,33.80151,-117.759,PEREGRINE FALCON,JW
10/4/2022,https://www.inaturalist.org/observations/137569129,N,,44.44837,-89.4538,,JW
10/4/2022,https://www.inaturalist.org/observations/137571186,N,,36.89539,-88.1005,,JW
10/4/2022,https://www.inaturalist.org/observations/137587083,N,,39.04531,-84.1318,,JW
10/4/2022,https://www.inaturalist.org/observations/137640174,N,,53.26703,-113.54,,JW
